id,control,rep,metric,original,control_value,delta
J1,block_shuffle,21,phase_jump_count,4,8,-4
J1,block_shuffle,22,self_retention,0.7310934407207699,0.7093239094738346,0.02176953124693526
J1,block_shuffle,22,transition_entropy_norm,0.3586040617407086,0.3902015601362652,-0.031597498395556645
J1,block_shuffle,22,irreversibility,0.07310650012513367,0.06700221317912472,0.006104286946008952
J1,block_shuffle,22,metastability_slem,0.8333333333333334,0.8315383168645262,0.001795016468807198
J1,block_shuffle,22,phase_jump_count,4,5,-1
J1,block_shuffle,23,self_retention,0.7310934407207699,0.7072981366459627,0.023795304074807122
J1,block_shuffle,23,transition_entropy_norm,0.3586040617407086,0.3876475469267977,-0.029043485186089124
J1,block_shuffle,23,irreversibility,0.07310650012513367,0.06579968944099379,0.0073068106841398806
J1,block_shuffle,23,metastability_slem,0.8333333333333334,0.820191936164086,0.013141397169247337
J1,block_shuffle,23,phase_jump_count,4,3,1
J1,block_shuffle,24,self_retention,0.7310934407207699,0.7015505198735013,0.029542920847268617
J1,block_shuffle,24,transition_entropy_norm,0.3586040617407086,0.39725914568938653,-0.03865508394867795
J1,block_shuffle,24,irreversibility,0.07310650012513367,0.07144563511023137,0.001660865014902299
J1,block_shuffle,24,metastability_slem,0.8333333333333334,0.8329046245658397,0.0004287087674936796
J1,block_shuffle,24,phase_jump_count,4,2,2
J1,block_shuffle,25,self_retention,0.7310934407207699,0.7077730757854983,0.023320364935271565
J1,block_shuffle,25,transition_entropy_norm,0.3586040617407086,0.3906390313157136,-0.03203496957500501
J1,block_shuffle,25,irreversibility,0.07310650012513367,0.08399312902418492,-0.010886628899051246
J1,block_shuffle,25,metastability_slem,0.8333333333333334,0.8255122116616831,0.007821121671650277
J1,block_shuffle,25,phase_jump_count,4,6,-2
J1,block_shuffle,26,self_retention,0.7310934407207699,0.7074425826953634,0.02365085802540645
J1,block_shuffle,26,transition_entropy_norm,0.3586040617407086,0.3887705995033987,-0.030166537762690127
J1,block_shuffle,26,irreversibility,0.07310650012513367,0.06877437527083635,0.00433212485429732
J1,block_shuffle,26,metastability_slem,0.8333333333333334,0.8306757787556871,0.0026575545776462706
J1,block_shuffle,26,phase_jump_count,4,6,-2
J1,block_shuffle,27,self_retention,0.7310934407207699,0.7030976270106706,0.027995813710099293
J1,block_shuffle,27,transition_entropy_norm,0.3586040617407086,0.3966996767475494,-0.03809561500684083
J1,block_shuffle,27,irreversibility,0.07310650012513367,0.07001228585079516,0.003094214274338508
J1,block_shuffle,27,metastability_slem,0.8333333333333334,0.829505055274155,0.0038282780591784027
J1,block_shuffle,27,phase_jump_count,4,2,2
J1,block_shuffle,28,self_retention,0.7310934407207699,0.7139899438036084,0.01710349691716151
J1,block_shuffle,28,transition_entropy_norm,0.3586040617407086,0.3818643674451616,-0.023260305704453033
